,b'# time (seconds) ',b'strain * 1.e21'
1135,0.31932469959375004,0.05675577015243572
1136,0.31938573475000004,0.055579958318616715
1137,0.31944676990625004,0.0542889466955245
1138,0.31950780506250004,0.052882168894540074
1139,0.31956884021875004,0.05135943280782655
1140,0.31962987537500004,0.04972093661675114
1141,0.31969091053125004,0.0479672702243305
1142,0.31975194568750004,0.046099401452329575
1143,0.31981298084375004,0.044118648680036274
1144,0.31987401600000004,0.04202664369891015
1145,0.31993505115625004,0.03982529010030048
1146,0.31999608631250004,0.037516723269226115
1147,0.32005712146875004,0.03510327790934645
1148,0.32011815662500004,0.03258746799022807
1149,0.32017919178125004,0.029971982236765983
1150,0.32024022693750004,0.02725969603062117
1151,0.32030126209375004,0.024453698194549366
1152,0.32036229725000004,0.02155732893482177
1153,0.32042333240625004,0.018574223547256765
1154,0.32048436756250004,0.015508355593995661
1155,0.32054540271875004,0.012364073262622812
1156,0.32060643787500004,0.009146123524896282
1157,0.32066747303125004,0.005859660384565821
1158,0.32072850818750004,0.0025102356947845975
1159,0.32078954334375004,-0.0008962265886515046
1160,0.32085057850000004,-0.004353469624070227
1161,0.32091161365625004,-0.007854951535053495
1162,0.32097264881250004,-0.011393896061403312
1163,0.32103368396875004,-0.014963340064737676
1164,0.32109471912500004,-0.018556172734628718
1165,0.32115575428125004,-0.022165162913535583
1166,0.32121678943750004,-0.025782973075602716
1167,0.32127782459375004,-0.029402160837764337
1168,0.32133885975000004,-0.033015171099631216
1169,0.32139989490625004,-0.03661432366764041
1170,0.32146093006250004,-0.04019180225295272
1171,0.32152196521875004,-0.043739650882877755
1172,0.32158300037500004,-0.04724978300432008
1173,0.32164403553125004,-0.05071400699214962
1174,0.32170507068750004,-0.05412406963211507
1175,0.32176610584375004,-0.05747171673942398
1176,0.32182714100000004,-0.06074876775260169
1177,0.32188817615625004,-0.0639471992474335
1178,0.32194921131250004,-0.0670592311247292
1179,0.32201024646875004,-0.07007740891163505
1180,0.32207128162500004,-0.07299467622314978
1181,0.32213231678125004,-0.07580443286640813
1182,0.32219335193750004,-0.07850057612090255
1183,0.32225438709375004,-0.08107752508835257
1184,0.32231542225000004,-0.08353023032622359
1185,0.32237645740625004,-0.08585417291530012
1186,0.32243749256250004,-0.0880453583780391
1187,0.32249852771875004,-0.09010031127433864
1188,0.32255956287500004,-0.09201607579604196
1189,0.32262059803125004,-0.09379022633841587
1190,0.32268163318750004,-0.09542089004821597
1191,0.32274266834375004,-0.09690678103084913
1192,0.32280370350000004,-0.09824724359143562
1193,0.32286473865625004,-0.09944229993332607
1194,0.32292577381250004,-0.10049269643766226
1195,0.32298680896875004,-0.10139994219762236
1196,0.32304784412500004,-0.10216633395421762
1197,0.32310887928125004,-0.10279496291351678
1198,0.32316991443750004,-0.10328970092724891
1199,0.32323094959375004,-0.10365516590004421
1200,0.32329198475000004,-0.10389666870092756
1201,0.32335301990625004,-0.10402014595283314
1202,0.32341405506250004,-0.10403208454740051
1203,0.32347509021875004,-0.10393944437066471
1204,0.32353612537500004,-0.10374958543930153
1205,0.32359716053125004,-0.10347020448425565
1206,0.32365819568750004,-0.10310928415574554
1207,0.32371923084375004,-0.10267505574102566
1208,0.32378026600000004,-0.10217597392580766
1209,0.32384130115625004,-0.10162070004490734
1210,0.32390233631250004,-0.10101808876918326
1211,0.32396337146875004,-0.10037717248834147
1212,0.32402440662500004,-0.09970713787609811
1213,0.32408544178125004,-0.0990172902327469
1214,0.32414647693750004,-0.09831700302620867
1215,0.32420751209375004,-0.09761565232498032
1216,0.32426854725000004,-0.09692253819690187
1217,0.32432958240625004,-0.09624679728143638
1218,0.32439061756250004,-0.09559731231108647
1219,0.32445165271875004,-0.09498262512373269
1220,0.32451268787500004,-0.09441085955432786
1221,0.32457372303125004,-0.09388965953950656
1222,0.32463475818750004,-0.09342614596347049
1223,0.32469579334375004,-0.09302689348002653
1224,0.32475682850000004,-0.09269792609812834
1225,0.32481786365625004,-0.09244472807362426
1226,0.32487889881250004,-0.09227226493502988
1227,0.32493993396875004,-0.09218500853439619
1228,0.32500096912500004,-0.09218695998892086
1229,0.32506200428125004,-0.09228166526308618
1230,0.32512303943750004,-0.09247221979839391
1231,0.32518407459375004,-0.0927612607773935
1232,0.32524510975000004,-0.09315094798263521
1233,0.32530614490625004,-0.09364293642279595
1234,0.32536718006250004,-0.09423834561522894
1235,0.32542821521875004,-0.09493773137789403
1236,0.32548925037500004,-0.0957410660473553
1237,0.32555028553125004,-0.09664773219044911
1238,0.32561132068750004,-0.09765653323825503
1239,0.32567235584375004,-0.09876572228278603
1240,0.32573339100000004,-0.09997304786196812
1241,0.32579442615625004,-0.1012758132739492
1242,0.32585546131250004,-0.10267094414585484
1243,0.32591649646875004,-0.1041550579043521
1244,0.32597753162500004,-0.10572452861656384
1245,0.32603856678125004,-0.10737554141817142
1246,0.32609960193750004,-0.10910413231220326
1247,0.32616063709375004,-0.11090621127741185
1248,0.32622167225000004,-0.11277756905277707
1249,0.32628270740625004,-0.11471387030789332
1250,0.32634374256250004,-0.11671063782384401
1251,0.32640477771875004,-0.11876323351530481
1252,0.32646581287500004,-0.12086684244678479
1253,0.32652684803125004,-0.1230164653899438
1254,0.32658788318750004,-0.12520692402818961
1255,0.32664891834375004,-0.12743288085642027
1256,0.32670995350000004,-0.12968887345649116
1257,0.32677098865625004,-0.13196936050722421
1258,0.32683202381250004,-0.13426877495916667
1259,0.32689305896875004,-0.13658157855820954
1260,0.32695409412500004,-0.1389023115265158
1261,0.32701512928125004,-0.1412256317628116
1262,0.32707616443750004,-0.14354633932765173
1263,0.32713719959375004,-0.14585938402717147
1264,0.32719823475000004,-0.1481598562994737
1265,0.32725926990625004,-0.15044296398825838
1266,0.32732030506250004,-0.15270399960663264
1267,0.32738134021875004,-0.1549383040513319
1268,0.32744237537500004,-0.15714123322241785
1269,0.32750341053125004,-0.15930813356169596
1270,0.32756444568750004,-0.16143433120883344
1271,0.32762548084375004,-0.16351513748054833
1272,0.32768651600000004,-0.16554587099875145
1273,0.32774755115625004,-0.16752189437857418
1274,0.32780858631250004,-0.16943866129230845
1275,0.32786962146875004,-0.171291768258332
1276,0.32793065662500004,-0.17307700487989505
1277,0.32799169178125004,-0.17479039656696738
1278,0.32805272693750004,-0.17642823496674098
1279,0.32811376209375004,-0.17798709322526993
1280,0.32817479725000004,-0.17946382552010287
1281,0.32823583240625004,-0.1808555526952001
1282,0.32829686756250004,-0.18215963793757173
1283,0.32835790271875004,-0.18337365794451446
